temperature_one,temperature_two,vibration_x,vibration_y,vibration_z,magnetic_flux_x,magnetic_flux_y,magnetic_flux_z,ultra_sound,audible_sound,health_status
23.33,23.33,-16,98,963,14,1,43,0,37.564,unhealthy
23.33,23.33,-16,98,963,14,1,43,0,37.564,unhealthy
23.33,23.33,-17,109,972,14,1,43,0,32.7033,unhealthy
23.33,23.33,-17,109,972,14,1,43,0,32.7033,unhealthy
23.33,23.33,-17,109,972,14,1,43,0,46.0834,unhealthy
23.33,23.33,-17,109,972,14,1,43,0,46.0834,unhealthy
23.33,23.33,-17,109,972,14,1,43,0,37.564,unhealthy
23.33,23.33,-17,109,972,14,1,43,0,37.564,unhealthy
23.33,23.33,-17,109,972,14,1,43,0,35.202,unhealthy
23.33,23.33,-17,109,972,14,1,43,0,35.202,unhealthy
23.33,23.33,-17,109,972,14,1,43,0,35.202,unhealthy
23.33,23.33,-17,109,972,14,1,43,0,35.202,unhealthy
23.33,23.33,-17,109,972,14,1,43,0,49.6052,unhealthy
23.33,23.33,-17,109,972,14,1,43,0,49.6052,unhealthy
23.33,23.33,-17,109,972,14,1,43,0,34.0422,unhealthy
23.33,23.33,-17,109,972,14,1,43,0,34.0422,unhealthy
23.33,23.33,-17,109,972,14,1,43,0,43.5846,unhealthy
23.33,23.33,-17,109,972,14,1,43,0,43.5846,unhealthy
23.33,23.33,-17,109,972,14,1,43,0,32.3985,unhealthy
23.33,23.33,-17,109,972,14,1,43,0,32.3985,unhealthy
23.33,23.33,-17,109,972,14,1,43,0,36.541,unhealthy
23.33,23.33,-17,109,972,14,1,43,0,36.541,unhealthy
23.33,23.33,-17,109,972,14,1,43,0,34.798,unhealthy
23.33,23.33,-17,109,972,14,1,43,0,34.798,unhealthy
23.33,23.33,-17,109,972,14,1,43,0,28.9771,unhealthy
23.33,23.33,-17,109,972,14,1,43,0,28.9771,unhealthy
23.33,23.33,-17,109,972,14,1,43,0,35.6258,unhealthy
23.33,23.33,-17,109,972,14,1,43,0,35.6258,unhealthy
23.33,23.33,-17,109,972,14,1,43,0,33.0192,unhealthy
23.33,23.33,-17,109,972,14,1,43,0,33.0192,unhealthy
23.33,23.33,-17,109,972,14,1,43,0,37.564,unhealthy
23.33,23.33,-17,109,972,14,1,43,0,37.564,unhealthy
23.33,23.33,-17,109,972,14,1,43,0,41.6464,unhealthy
23.33,23.33,-17,109,972,14,1,43,0,41.6464,unhealthy
23.33,23.33,-17,109,972,14,1,43,0,34.798,unhealthy
23.33,23.33,-17,109,972,14,1,43,0,34.798,unhealthy
23.33,23.33,-17,109,972,14,1,43,0,49.6052,unhealthy
23.33,23.33,-17,109,972,14,1,43,0,49.6052,unhealthy
23.33,23.33,-17,109,972,14,1,43,0,36.0714,unhealthy
23.33,23.33,-17,109,972,14,1,43,0,36.0714,unhealthy
23.33,23.33,-17,109,972,14,1,43,0,52.104,unhealthy
23.33,23.33,-17,109,972,14,1,43,0,52.104,unhealthy
23.33,23.33,-17,109,972,14,1,43,0,34.4119,unhealthy
23.33,23.33,-17,109,972,14,1,43,0,34.4119,unhealthy
23.33,23.33,-17,109,972,14,1,43,0,36.541,unhealthy
23.33,23.33,-17,109,972,14,1,43,0,36.541,unhealthy
23.33,23.33,-17,109,972,14,1,43,0,29.8251,unhealthy
23.33,23.33,-17,109,972,14,1,43,0,29.8251,unhealthy
23.33,23.33,-17,109,972,14,1,43,0,49.6052,unhealthy
23.33,23.33,-17,109,972,14,1,43,0,49.6052,unhealthy
23.33,23.33,-17,109,972,14,1,43,0,61.6464,unhealthy
23.33,23.33,-17,109,972,14,1,43,0,61.6464,unhealthy
23.33,23.33,-17,109,972,14,1,43,0,37.0375,unhealthy
23.33,23.33,-17,109,972,14,1,43,0,37.0375,unhealthy
23.33,23.33,-17,109,972,14,1,43,0,44.7445,unhealthy
23.33,23.33,-17,109,972,14,1,43,0,44.7445,unhealthy
23.33,23.33,-17,109,972,14,1,43,0,36.0714,unhealthy
23.33,23.33,-17,109,972,14,1,43,0,36.0714,unhealthy
23.33,23.33,-17,109,972,14,1,43,0,52.104,unhealthy
23.33,23.33,-17,109,972,14,1,43,0,52.104,unhealthy
23.33,23.33,-17,109,972,14,1,43,0,36.0714,unhealthy
23.33,23.33,-17,109,972,14,1,43,0,36.0714,unhealthy
23.33,23.33,-17,109,972,14,1,43,0,55.6258,unhealthy
23.33,23.33,-17,109,972,14,1,43,0,55.6258,unhealthy
23.33,23.33,-17,109,972,14,1,43,0,32.7033,unhealthy
23.33,23.33,-17,109,972,14,1,43,0,32.7033,unhealthy
23.36,23.36,-17,109,972,14,1,43,0,28.5822,unhealthy
23.36,23.36,-17,109,972,14,1,43,0,28.5822,unhealthy
23.36,23.36,-17,109,972,14,1,43,0,52.104,unhealthy
23.36,23.36,-17,109,972,14,1,43,0,52.104,unhealthy
23.36,23.36,-17,109,972,14,1,43,0,35.202,unhealthy
23.36,23.36,-17,109,972,14,1,43,0,35.202,unhealthy
23.36,23.36,-17,109,972,14,1,43,0,32.3985,unhealthy
23.36,23.36,-17,109,972,14,1,43,0,32.3985,unhealthy
23.36,23.36,-17,109,972,14,1,43,0,36.541,unhealthy
23.36,23.36,-17,109,972,14,1,43,0,36.541,unhealthy
23.36,23.36,-17,109,972,14,1,43,0,43.5846,unhealthy
23.36,23.36,-17,109,972,14,1,43,0,43.5846,unhealthy
23.36,23.36,-17,109,972,14,1,43,0,55.6258,unhealthy
23.36,23.36,-17,109,972,14,1,43,0,55.6258,unhealthy
23.36,23.36,-17,109,972,14,1,43,0,33.0192,unhealthy
23.36,23.36,-17,109,972,14,1,43,0,33.0192,unhealthy
23.36,23.36,-17,109,972,14,1,43,0,47.667,unhealthy
23.36,23.36,-17,109,972,14,1,43,0,47.667,unhealthy
23.36,23.36,-17,109,972,14,1,43,0,46.0834,unhealthy
23.36,23.36,-17,109,972,14,1,43,0,46.0834,unhealthy
23.36,23.36,-17,109,972,14,1,43,0,36.0714,unhealthy
23.36,23.36,-17,109,972,14,1,43,0,36.0714,unhealthy
23.36,23.36,-17,109,972,14,1,43,0,36.0714,unhealthy
23.36,23.36,-17,109,972,14,1,43,0,36.0714,unhealthy
23.36,23.36,-17,109,972,14,1,43,0,43.5846,unhealthy
23.36,23.36,-17,109,972,14,1,43,0,43.5846,unhealthy
23.36,23.36,-17,109,972,14,1,43,0,36.0714,unhealthy
23.36,23.36,-17,109,972,14,1,43,0,36.0714,unhealthy
23.36,23.36,-11,120,978,14,1,43,0,46.0834,unhealthy
23.36,23.36,-11,120,978,14,1,43,0,46.0834,unhealthy
23.36,23.36,-11,120,978,14,1,43,0,46.0834,unhealthy
23.36,23.36,-11,120,978,14,1,43,0,46.0834,unhealthy
23.36,23.36,-11,120,978,14,1,43,0,37.564,unhealthy
23.36,23.36,-11,120,978,14,1,43,0,37.564,unhealthy
23.36,23.36,-11,120,978,14,1,43,0,49.6052,unhealthy
23.36,23.36,-11,120,978,14,1,43,0,49.6052,unhealthy
23.36,23.36,-11,120,978,14,1,43,0,35.6258,unhealthy
23.36,23.36,-11,120,978,14,1,43,0,35.6258,unhealthy
23.36,23.36,-11,120,978,14,1,43,0,35.6258,unhealthy
23.36,23.36,-11,120,978,14,1,43,0,35.6258,unhealthy
23.36,23.36,-11,120,978,14,1,43,0,35.202,unhealthy
23.36,23.36,-11,120,978,14,1,43,0,35.202,unhealthy
23.36,23.36,-11,120,978,14,1,43,0,35.6258,unhealthy
23.36,23.36,-11,120,978,14,1,43,0,35.6258,unhealthy
23.36,23.36,-11,120,978,14,1,43,0,43.5846,unhealthy
23.36,23.36,-11,120,978,14,1,43,0,43.5846,unhealthy
23.36,23.36,-11,120,978,14,1,43,0,36.0714,unhealthy
23.36,23.36,-11,120,978,14,1,43,0,36.0714,unhealthy
23.36,23.36,-11,120,978,14,1,43,0,29.6052,unhealthy
23.36,23.36,-11,120,978,14,1,43,0,29.6052,unhealthy
23.36,23.36,-11,120,978,14,1,43,0,34.0422,unhealthy
23.36,23.36,-11,120,978,14,1,43,0,34.0422,unhealthy
23.36,23.36,-11,120,978,14,1,43,0,33.0192,unhealthy
23.36,23.36,-11,120,978,14,1,43,0,33.0192,unhealthy
23.36,23.36,-11,120,978,14,1,43,0,35.6258,unhealthy
23.36,23.36,-11,120,978,14,1,43,0,35.6258,unhealthy
23.36,23.36,-11,120,978,14,1,43,0,46.0834,unhealthy
23.36,23.36,-11,120,978,14,1,43,0,46.0834,unhealthy
23.36,23.36,-11,120,978,14,1,43,0,34.0422,unhealthy
23.36,23.36,-11,120,978,14,1,43,0,34.0422,unhealthy
23.36,23.36,-11,120,978,14,1,43,0,49.6052,unhealthy
23.36,23.36,-11,120,978,14,1,43,0,49.6052,unhealthy
23.36,23.36,-11,120,978,14,1,43,0,32.104,unhealthy
23.36,23.36,-11,120,978,14,1,43,0,32.104,unhealthy
23.36,23.36,-11,120,978,14,1,43,0,26.6827,unhealthy
23.39,23.39,-11,120,978,14,1,43,0,34.798,unhealthy
23.36,23.36,-11,120,978,14,1,43,0,26.6827,unhealthy
23.39,23.39,-11,120,978,14,1,43,0,34.798,unhealthy
23.39,23.39,-11,120,978,14,1,43,0,44.7445,unhealthy
23.39,23.39,-11,120,978,14,1,43,0,44.7445,unhealthy
23.39,23.39,-11,120,978,14,1,43,0,33.6876,unhealthy
23.39,23.39,-11,120,978,14,1,43,0,33.6876,unhealthy
23.39,23.39,-11,120,978,14,1,43,0,52.104,unhealthy
23.39,23.39,-11,120,978,14,1,43,0,52.104,unhealthy
23.39,23.39,-11,120,978,14,1,43,0,52.104,unhealthy
23.39,23.39,-11,120,978,14,1,43,0,52.104,unhealthy
23.39,23.39,-11,120,978,14,1,43,0,44.7445,unhealthy
23.39,23.39,-11,120,978,14,1,43,0,44.7445,unhealthy
23.39,23.39,-11,120,978,14,1,43,0,32.3985,unhealthy
23.39,23.39,-11,120,978,14,1,43,0,32.3985,unhealthy
23.39,23.39,-11,120,978,14,1,43,0,36.541,unhealthy
23.39,23.39,-11,120,978,14,1,43,0,36.541,unhealthy
23.39,23.39,-11,120,978,14,1,43,0,42.5616,unhealthy
23.39,23.39,-11,120,978,14,1,43,0,42.5616,unhealthy
23.39,23.39,-11,120,978,14,1,43,0,61.6464,unhealthy
23.39,23.39,-11,120,978,14,1,43,0,61.6464,unhealthy
23.39,23.39,-11,120,978,14,1,43,0,52.104,unhealthy
23.39,23.39,-11,120,978,14,1,43,0,52.104,unhealthy
23.39,23.39,-11,120,978,14,1,43,0,44.7445,unhealthy
23.39,23.39,-11,120,978,14,1,43,0,44.7445,unhealthy
23.39,23.39,-17,100,969,14,1,43,0,35.6258,unhealthy
23.39,23.39,-17,100,969,14,1,43,0,35.6258,unhealthy
23.39,23.39,-17,100,969,14,1,43,0,44.7445,unhealthy
23.39,23.39,-17,100,969,14,1,43,0,44.7445,unhealthy
23.39,23.39,-17,100,969,14,1,43,0,36.0714,unhealthy
23.39,23.39,-17,100,969,14,1,43,0,36.0714,unhealthy
23.39,23.39,-17,100,969,14,1,43,0,55.6258,unhealthy
23.39,23.39,-17,100,969,14,1,43,0,55.6258,unhealthy
23.39,23.39,-17,100,969,14,1,43,0,55.6258,unhealthy
23.39,23.39,-17,100,969,14,1,43,0,55.6258,unhealthy
23.39,23.39,-17,100,969,14,1,43,0,42.5616,unhealthy
23.39,23.39,-17,100,969,14,1,43,0,42.5616,unhealthy
23.39,23.39,-17,100,969,14,1,43,0,37.0375,unhealthy
23.39,23.39,-17,100,969,14,1,43,0,37.0375,unhealthy
23.39,23.39,-17,100,969,14,1,43,0,49.6052,unhealthy
23.39,23.39,-17,100,969,14,1,43,0,49.6052,unhealthy
23.39,23.39,-17,100,969,14,1,43,0,36.541,unhealthy
23.39,23.39,-17,100,969,14,1,43,0,36.541,unhealthy
23.36,23.36,-17,100,969,14,1,43,0,35.6258,unhealthy
23.36,23.36,-17,100,969,14,1,43,0,35.6258,unhealthy
23.36,23.36,-17,100,969,14,1,43,0,35.6258,unhealthy
23.36,23.36,-17,100,969,14,1,43,0,35.6258,unhealthy
23.36,23.36,-17,100,969,14,1,43,0,32.104,unhealthy
23.36,23.36,-17,100,969,14,1,43,0,32.104,unhealthy
23.39,23.39,-17,100,969,14,1,43,0,49.6052,unhealthy
23.39,23.39,-17,100,969,14,1,43,0,49.6052,unhealthy
23.39,23.39,-17,100,969,14,1,43,0,36.541,unhealthy
23.39,23.39,-17,100,969,14,1,43,0,36.541,unhealthy
23.39,23.39,-17,100,969,14,1,43,0,52.104,unhealthy
23.39,23.39,-17,100,969,14,1,43,0,52.104,unhealthy
23.43,23.43,-17,100,969,14,1,43,0,34.0422,unhealthy
23.43,23.43,-17,100,969,14,1,43,0,34.0422,unhealthy
23.43,23.43,-17,100,969,14,1,43,0,46.0834,unhealthy
23.43,23.43,-17,100,969,14,1,43,0,46.0834,unhealthy
23.43,23.43,-17,100,969,14,1,43,0,37.564,unhealthy
23.43,23.43,-17,100,969,14,1,43,0,37.564,unhealthy
23.39,23.39,-17,100,969,14,1,43,0,55.6258,unhealthy
23.39,23.39,-17,100,969,14,1,43,0,55.6258,unhealthy
23.39,23.39,-17,100,969,14,1,43,0,35.202,unhealthy
23.39,23.39,-17,100,969,14,1,43,0,35.202,unhealthy
23.39,23.39,-17,100,969,14,1,43,0,23.6939,unhealthy
23.39,23.39,-17,100,969,14,1,43,0,23.6939,unhealthy
0,0,0,0,0,0,0,0,0,0,healthy
19.61,19.61,0,0,0,0,0,0,0,34.4119,unhealthy
19.61,19.61,0,0,0,0,0,0,0,42.5616,unhealthy
19.61,19.61,0,0,0,0,0,0,0,34.798,unhealthy
19.61,19.61,0,0,0,0,0,0,0,52.104,unhealthy
19.61,19.61,0,0,0,0,0,0,0,44.7445,unhealthy
19.61,19.61,0,0,0,0,0,0,0,46.0834,unhealthy
19.61,19.61,0,0,0,0,0,0,0,55.6258,unhealthy
19.61,19.61,0,0,0,0,0,0,0,49.6052,unhealthy
19.61,19.61,-27,-119,-1019,1,1,8,0,49.6052,unhealthy
19.61,19.61,-27,-119,-1019,1,1,8,0,35.6258,unhealthy
19.61,19.61,-27,-119,-1019,1,1,8,0,44.7445,unhealthy
19.61,19.61,-27,-119,-1019,1,1,8,0,35.202,unhealthy
19.61,19.61,-27,-119,-1019,1,1,8,0,52.104,unhealthy
19.61,19.61,-27,-119,-1019,1,1,8,0,37.0375,unhealthy
19.61,19.61,-27,-119,-1019,1,1,8,0,34.4119,unhealthy
19.57,19.57,-27,-119,-1019,1,1,8,0,42.5616,unhealthy
19.57,19.57,-27,-119,-1019,1,1,8,0,30.0508,unhealthy
19.57,19.57,-27,-119,-1019,1,1,8,0,32.3985,unhealthy
19.57,19.57,-27,-119,-1019,1,1,8,0,37.0375,unhealthy
19.57,19.57,-27,-119,-1019,1,1,8,0,61.6464,unhealthy
19.57,19.57,-27,-119,-1019,1,1,8,0,34.798,unhealthy
19.61,19.61,-27,-119,-1019,1,1,8,0,34.4119,unhealthy
19.61,19.61,-27,-119,-1019,1,1,8,0,44.7445,unhealthy
19.61,19.61,-27,-119,-1019,1,1,8,0,37.0375,unhealthy
19.57,19.57,-29,-135,-1013,1,1,8,0,49.6052,unhealthy
19.57,19.57,-29,-135,-1013,1,1,8,0,35.6258,unhealthy
19.57,19.57,-29,-135,-1013,1,1,8,0,61.6464,unhealthy
19.54,19.54,-29,-135,-1013,1,1,8,0,46.0834,unhealthy
19.54,19.54,-29,-135,-1013,1,1,8,0,61.6464,unhealthy
19.54,19.54,-29,-135,-1013,1,1,8,0,52.104,unhealthy
19.57,19.57,-29,-135,-1013,1,1,8,0,35.202,unhealthy
19.57,19.57,-29,-135,-1013,1,1,8,0,35.6258,unhealthy
19.57,19.57,-29,-135,-1013,1,1,8,0,37.0375,unhealthy
19.57,19.57,-29,-135,-1013,1,1,8,0,44.7445,unhealthy
19.57,19.57,-29,-135,-1013,1,1,8,0,47.667,unhealthy
19.57,19.57,-29,-135,-1013,1,1,8,0,55.6258,unhealthy
19.51,19.51,-29,-135,-1013,1,1,8,0,47.667,unhealthy
19.51,19.51,-29,-135,-1013,1,1,8,0,46.0834,unhealthy
19.51,19.51,-29,-135,-1013,1,1,8,0,47.667,unhealthy
19.54,19.54,-29,-135,-1013,1,1,8,0,34.798,unhealthy
19.54,19.54,-20,-111,-1003,0,0,0,0,52.104,unhealthy
19.54,19.54,-20,-111,-1003,0,0,0,0,36.0714,unhealthy
19.54,19.54,-20,-111,-1003,0,0,0,0,55.6258,unhealthy
19.54,19.54,-20,-111,-1003,0,0,0,0,33.6876,unhealthy
19.54,19.54,-20,-111,-1003,0,0,0,0,47.667,unhealthy
19.51,19.51,-20,-111,-1003,0,0,0,0,43.5846,unhealthy
19.51,19.51,-20,-111,-1003,0,0,0,0,32.104,unhealthy
19.51,19.51,-20,-111,-1003,0,0,0,0,35.6258,unhealthy
19.51,19.51,-20,-111,-1003,0,0,0,0,46.0834,unhealthy
19.51,19.51,-20,-111,-1003,0,0,0,0,36.0714,unhealthy
19.51,19.51,-20,-111,-1003,0,0,0,0,49.6052,unhealthy
19.51,19.51,-21,-121,-1011,1,1,8,0,47.667,unhealthy
19.51,19.51,-21,-121,-1011,1,1,8,0,32.7033,unhealthy
19.51,19.51,-21,-121,-1011,1,1,8,0,34.798,unhealthy
19.54,19.54,-21,-121,-1011,1,1,8,0,49.6052,unhealthy
19.54,19.54,-21,-121,-1011,1,1,8,0,34.4119,unhealthy
19.54,19.54,-21,-121,-1011,1,1,8,0,43.5846,unhealthy
19.51,19.51,-21,-121,-1011,1,1,8,0,36.541,unhealthy
19.51,19.51,-21,-121,-1011,1,1,8,0,52.104,unhealthy
19.51,19.51,-21,-121,-1011,1,1,8,0,61.6464,unhealthy
19.51,19.51,-21,-121,-1011,1,1,8,0,61.6464,unhealthy
19.51,19.51,-21,-121,-1011,1,1,8,0,47.667,unhealthy
19.51,19.51,-21,-121,-1011,1,1,8,0,49.6052,unhealthy
19.51,19.51,-21,-121,-1011,1,1,8,0,52.104,unhealthy
19.51,19.51,-21,-121,-1011,1,1,8,0,41.6464,unhealthy
19.51,19.51,-21,-121,-1011,1,1,8,0,49.6052,unhealthy
19.48,19.48,-21,-121,-1011,1,1,8,0,55.6258,unhealthy
19.48,19.48,-24,-115,-1020,1,1,8,0,35.202,unhealthy
19.48,19.48,-24,-115,-1020,1,1,8,0,43.5846,unhealthy
19.51,19.51,-24,-115,-1020,1,1,8,0,46.0834,unhealthy
19.51,19.51,-24,-115,-1020,1,1,8,0,46.0834,unhealthy
19.51,19.51,-24,-115,-1020,1,1,8,0,52.104,unhealthy
19.48,19.48,-24,-115,-1020,1,1,8,0,34.0422,unhealthy
19.48,19.48,-24,-115,-1020,1,1,8,0,33.0192,unhealthy
19.48,19.48,-24,-115,-1020,1,1,8,0,61.6464,unhealthy
19.51,19.51,-24,-115,-1020,1,1,8,0,33.6876,unhealthy
19.51,19.51,-24,-115,-1020,1,1,8,0,61.6464,unhealthy
19.51,19.51,-24,-115,-1020,1,1,8,0,55.6258,unhealthy
19.51,19.51,-8,-118,-1014,0,0,0,0,46.0834,unhealthy
19.51,19.51,-8,-118,-1014,0,0,0,0,47.667,unhealthy
19.51,19.51,-8,-118,-1014,0,0,0,0,44.7445,unhealthy
19.48,19.48,-8,-118,-1014,0,0,0,0,28.5822,unhealthy
19.48,19.48,-8,-118,-1014,0,0,0,0,55.6258,unhealthy
19.48,19.48,-8,-118,-1014,0,0,0,0,55.6258,unhealthy
19.51,19.51,-8,-118,-1014,0,0,0,0,42.5616,unhealthy
19.51,19.51,-8,-118,-1014,0,0,0,0,49.6052,unhealthy
19.51,19.51,-8,-118,-1014,0,0,0,0,46.0834,unhealthy
19.48,19.48,-8,-118,-1014,0,0,0,0,31.8192,unhealthy
19.48,19.48,-8,-118,-1014,0,0,0,0,46.0834,unhealthy
19.48,19.48,-8,-118,-1014,0,0,0,0,46.0834,unhealthy
19.48,19.48,-8,-118,-1014,0,0,0,0,46.0834,unhealthy
19.48,19.48,-8,-118,-1014,0,0,0,0,61.6464,unhealthy
19.48,19.48,-8,-118,-1014,0,0,0,0,52.104,unhealthy
19.48,19.48,-8,-118,-1014,0,0,0,0,61.6464,unhealthy
19.48,19.48,-32,-112,-1012,1,1,8,0,35.202,unhealthy
19.48,19.48,-32,-112,-1012,1,1,8,0,61.6464,unhealthy
19.48,19.48,-32,-112,-1012,1,1,8,0,46.0834,unhealthy
19.48,19.48,-32,-112,-1012,1,1,8,0,52.104,unhealthy
19.48,19.48,-32,-112,-1012,1,1,8,0,36.541,unhealthy
19.48,19.48,-32,-112,-1012,1,1,8,0,49.6052,unhealthy
19.48,19.48,-32,-112,-1012,1,1,8,0,42.5616,unhealthy
19.48,19.48,-32,-112,-1012,1,1,8,0,61.6464,unhealthy
19.48,19.48,-32,-112,-1012,1,1,8,0,61.6464,unhealthy
19.48,19.48,-32,-112,-1012,1,1,8,0,42.5616,unhealthy
19.48,19.48,-32,-112,-1012,1,1,8,0,49.6052,unhealthy
19.44,19.44,-32,-112,-1012,1,1,8,0,35.202,unhealthy
19.44,19.44,-32,-112,-1012,1,1,8,0,35.202,unhealthy
19.44,19.44,-32,-112,-1012,1,1,8,0,55.6258,unhealthy
19.44,19.44,-32,-112,-1012,1,1,8,0,61.6464,unhealthy
19.44,19.44,-32,-112,-1012,1,1,8,0,35.202,unhealthy
19.44,19.44,-32,-112,-1012,1,1,8,0,34.0422,unhealthy
19.48,19.48,-32,-112,-1012,1,1,8,0,37.564,unhealthy
19.48,19.48,-26,-126,-1020,1,1,8,0,55.6258,unhealthy
19.48,19.48,-26,-126,-1020,1,1,8,0,35.6258,unhealthy
19.48,19.48,-26,-126,-1020,1,1,8,0,44.7445,unhealthy
19.48,19.48,-26,-126,-1020,1,1,8,0,46.0834,unhealthy
19.48,19.48,-26,-126,-1020,1,1,8,0,61.6464,unhealthy
19.48,19.48,-26,-126,-1020,1,1,8,0,23.0581,unhealthy
19.48,19.48,-26,-126,-1020,1,1,8,0,55.6258,unhealthy
19.48,19.48,-26,-126,-1020,1,1,8,0,44.7445,unhealthy
19.48,19.48,-26,-126,-1020,1,1,8,0,47.667,unhealthy
19.44,19.44,-26,-126,-1020,1,1,8,0,37.564,unhealthy
19.44,19.44,-26,-126,-1020,1,1,8,0,37.564,unhealthy
19.44,19.44,-26,-126,-1020,1,1,8,0,46.0834,unhealthy
19.44,19.44,-26,-126,-1020,1,1,8,0,61.6464,unhealthy
19.44,19.44,-26,-126,-1020,1,1,8,0,33.347,unhealthy
19.44,19.44,-26,-126,-1020,1,1,8,0,36.541,unhealthy
19.44,19.44,-26,-126,-1020,1,1,8,0,33.0192,unhealthy
19.44,19.44,-26,-126,-1020,1,1,8,0,49.6052,unhealthy
19.44,19.44,-26,-126,-1020,1,1,8,0,35.6258,unhealthy
19.44,19.44,-26,-126,-1020,1,1,8,0,46.0834,unhealthy
19.44,19.44,-26,-126,-1020,1,1,8,0,44.7445,unhealthy
19.44,19.44,-26,-126,-1020,1,1,8,0,29.3908,unhealthy
19.41,19.41,-13,-126,-1003,0,0,0,0,43.5846,unhealthy
19.41,19.41,-13,-126,-1003,0,0,0,0,46.0834,unhealthy
19.41,19.41,-13,-126,-1003,0,0,0,0,32.7033,unhealthy
19.44,19.44,-13,-126,-1003,0,0,0,0,34.4119,unhealthy
19.44,19.44,-14,-114,-1017,0,0,0,0,34.798,unhealthy
19.44,19.44,-14,-114,-1017,0,0,0,0,42.5616,unhealthy
19.41,19.41,-14,-114,-1017,0,0,0,0,34.4119,unhealthy
19.41,19.41,-14,-114,-1017,0,0,0,0,49.6052,unhealthy
19.41,19.41,-14,-114,-1017,0,0,0,0,36.541,unhealthy
19.41,19.41,-14,-114,-1017,0,0,0,0,34.4119,unhealthy
19.41,19.41,-14,-114,-1017,0,0,0,0,43.5846,unhealthy
19.41,19.41,-14,-114,-1017,0,0,0,0,37.564,unhealthy
19.38,19.38,-14,-114,-1017,0,0,0,0,33.0192,unhealthy
19.38,19.38,-14,-114,-1017,0,0,0,0,46.0834,unhealthy
19.38,19.38,-14,-114,-1017,0,0,0,0,36.0714,unhealthy
19.38,19.38,-17,-121,-1015,1,1,8,0,49.6052,unhealthy
19.38,19.38,-17,-121,-1015,1,1,8,0,46.0834,unhealthy
19.38,19.38,-17,-121,-1015,1,1,8,0,52.104,unhealthy
19.38,19.38,-17,-121,-1015,1,1,8,0,43.5846,unhealthy
19.38,19.38,-17,-121,-1015,1,1,8,0,35.202,unhealthy
19.38,19.38,-17,-121,-1015,1,1,8,0,46.0834,unhealthy
19.38,19.38,-17,-121,-1015,1,1,8,0,36.541,unhealthy
19.38,19.38,-17,-121,-1015,1,1,8,0,35.202,unhealthy
19.38,19.38,-17,-121,-1015,1,1,8,0,46.0834,unhealthy
19.41,19.41,-17,-121,-1015,1,1,8,0,44.7445,unhealthy
19.41,19.41,-17,-121,-1015,1,1,8,0,32.3985,unhealthy
19.41,19.41,-17,-121,-1015,1,1,8,0,52.104,unhealthy
19.38,19.38,-17,-121,-1015,1,1,8,0,37.0375,unhealthy
19.38,19.38,-17,-121,-1015,1,1,8,0,52.104,unhealthy
19.38,19.38,-17,-121,-1015,1,1,8,0,43.5846,unhealthy
19.41,19.41,-17,-121,-1015,1,1,8,0,55.6258,unhealthy
19.41,19.41,-17,-121,-1015,1,1,8,0,55.6258,unhealthy
19.41,19.41,-17,-121,-1015,1,1,8,0,37.0375,unhealthy
19.38,19.38,-26,-139,-1013,1,1,8,0,61.6464,unhealthy
19.38,19.38,-26,-139,-1013,1,1,8,0,34.0422,unhealthy
19.38,19.38,-26,-139,-1013,1,1,8,0,61.6464,unhealthy
19.41,19.41,-26,-139,-1013,1,1,8,0,52.104,unhealthy
19.41,19.41,-26,-139,-1013,1,1,8,0,61.6464,unhealthy
19.41,19.41,-26,-139,-1013,1,1,8,0,35.6258,unhealthy
19.38,19.38,-26,-139,-1013,1,1,8,0,61.6464,unhealthy
19.38,19.38,-26,-139,-1013,1,1,8,0,34.0422,unhealthy
19.38,19.38,-26,-139,-1013,1,1,8,0,37.0375,unhealthy
19.38,19.38,-26,-139,-1013,1,1,8,0,55.6258,unhealthy
19.38,19.38,-26,-139,-1013,1,1,8,0,52.104,unhealthy
19.38,19.38,-31,-114,-1012,1,1,8,0,52.104,unhealthy
19.38,19.38,-31,-114,-1012,1,1,8,0,49.6052,unhealthy
19.38,19.38,-31,-114,-1012,1,1,8,0,28.2045,unhealthy
19.38,19.38,-31,-114,-1012,1,1,8,0,34.798,unhealthy
19.38,19.38,-31,-114,-1012,1,1,8,0,46.0834,unhealthy
19.38,19.38,-31,-114,-1012,1,1,8,0,33.0192,unhealthy
19.38,19.38,-31,-114,-1012,1,1,8,0,47.667,unhealthy
19.41,19.41,-27,-120,-1019,1,1,8,0,47.667,unhealthy
19.41,19.41,-19,-111,-1022,1,1,8,0,61.6464,unhealthy
19.41,19.41,-19,-111,-1022,1,1,8,0,61.6464,unhealthy
19.34,19.34,-19,-111,-1022,1,1,8,0,43.5846,unhealthy
19.34,19.34,-19,-111,-1022,1,1,8,0,49.6052,unhealthy
19.34,19.34,-19,-111,-1022,1,1,8,0,28.9771,unhealthy
19.38,19.38,-19,-111,-1022,1,1,8,0,47.667,unhealthy
19.38,19.38,-19,-111,-1022,1,1,8,0,46.0834,unhealthy
19.38,19.38,-19,-111,-1022,1,1,8,0,34.4119,unhealthy
19.34,19.34,-19,-111,-1022,1,1,8,0,32.3985,unhealthy
19.34,19.34,-19,-111,-1022,1,1,8,0,35.202,unhealthy
19.34,19.34,-19,-111,-1022,1,1,8,0,43.5846,unhealthy
19.38,19.38,-29,-127,-1021,1,1,8,0,49.6052,unhealthy
