temperature_one,temperature_two,vibration_x,vibration_y,vibration_z,magnetic_flux_x,magnetic_flux_y,magnetic_flux_z,health_status
18.39,18.39,17835600.0,89.0,953.125,2.0,0.0,8.0,unhealthy
18.26,18.26,17835600.0,108.0,945.312,2.0,0.0,8.0,unhealthy
18.26,18.26,17835600.0,89.0,974.609,2.0,0.0,8.0,unhealthy
23.46,23.46,-56.0,76.0,1034.0,10.0,0.0,47.0,unhealthy
23.39,23.39,-51.0,95.0,1019.0,10.0,0.0,47.0,unhealthy
31.2,35.9,1.24,1.88,1.47,1.6,1.42,1.17,healthy
23.49,23.49,-52.0,70.0,1022.0,10.0,0.0,47.0,unhealthy
23.49,23.49,-36.0,83.0,1019.0,10.0,0.0,47.0,unhealthy
17.86,17.86,17835600.0,95.0,970.703,2.0,0.0,8.0,unhealthy
35.8,38.2,1.07,1.38,1.7,1.92,1.04,1.24,healthy
23.16,23.16,-49.0,83.0,1011.0,10.0,0.0,47.0,unhealthy
18.13,18.13,17835600.0,96.0,948.73,2.0,0.0,8.0,unhealthy
37.4,33.2,1.83,1.83,1.71,1.63,1.83,1.28,healthy
33.1,31.7,1.3,1.9,1.85,1.63,1.64,1.67,healthy
31.2,34.8,1.38,1.28,1.81,1.82,1.34,1.8,healthy
33.8,30.8,1.09,1.48,1.07,1.39,1.47,1.29,healthy
22.93,22.01,-48.0,77.0,1015.0,10.0,0.0,47.0,unhealthy
35.4,38.9,1.69,1.46,1.01,1.58,1.03,1.66,healthy
18.13,18.13,17835600.0,88.0,931.641,2.0,0.0,8.0,unhealthy
23.49,23.49,-55.0,81.0,1025.0,10.0,0.0,47.0,unhealthy
17.86,17.86,17835600.0,115.0,983.887,2.0,0.0,8.0,unhealthy
18.16,18.16,17835600.0,89.0,958.496,2.0,0.0,8.0,unhealthy
23.56,23.56,-54.0,82.0,1014.0,10.0,0.0,47.0,unhealthy
23.53,23.53,-58.0,79.0,1021.0,10.0,0.0,47.0,unhealthy
23.13,23.13,-38.0,90.0,1004.0,10.0,0.0,47.0,unhealthy
18.36,18.36,17835600.0,118.0,957.52,2.0,0.0,8.0,unhealthy
39.4,39.4,1.25,1.43,1.55,1.07,1.09,1.16,healthy
18.19,18.19,17835600.0,95.0,930.664,2.0,0.0,8.0,unhealthy
23.46,23.46,-40.0,87.0,1022.0,10.0,0.0,47.0,unhealthy
23.53,23.53,-41.0,84.0,1024.0,10.0,0.0,47.0,unhealthy
17.83,17.83,17835600.0,98.0,977.539,2.0,0.0,8.0,unhealthy
38.1,35.8,1.26,1.19,1.91,1.24,1.08,1.57,healthy
32.4,33.5,1.48,1.64,1.09,1.78,1.05,1.83,healthy
23.36,23.36,-39.0,74.0,1024.0,10.0,0.0,47.0,unhealthy
35.4,36.0,1.87,1.85,1.03,1.26,1.71,1.59,healthy
18.49,18.49,17835500.0,66.0,947.754,2.0,0.0,9.0,unhealthy
32.7,30.0,1.42,1.0,1.96,1.99,1.32,1.72,healthy
17.96,17.96,17835600.0,89.0,979.98,2.0,0.0,8.0,unhealthy
23.56,23.56,-52.0,73.0,1019.0,10.0,0.0,47.0,unhealthy
34.7,33.3,1.34,1.69,1.9,1.83,1.73,1.97,healthy
22.83,22.04,-48.0,90.0,1013.0,10.0,0.0,47.0,unhealthy
18.16,18.16,17835600.0,88.0,931.641,2.0,0.0,8.0,unhealthy
18.39,18.39,17835600.0,89.0,953.125,2.0,0.0,8.0,unhealthy
31.2,35.0,1.97,1.3,1.74,1.69,1.19,1.78,healthy
36.6,39.6,1.45,1.28,1.54,1.14,1.87,1.59,healthy
38.2,36.5,1.04,1.07,1.3,1.52,1.38,1.33,healthy
23.53,23.53,-54.0,78.0,1022.0,10.0,0.0,47.0,unhealthy
23.39,23.39,-54.0,94.0,1014.0,10.0,0.0,47.0,unhealthy
31.1,35.7,1.32,1.92,1.48,1.72,1.23,1.99,healthy
39.3,32.1,1.77,1.63,1.06,1.72,1.59,1.36,healthy
23.59,23.59,-50.0,100.0,1021.0,10.0,0.0,47.0,unhealthy
38.8,32.5,1.34,1.91,1.12,1.05,1.68,1.26,healthy
18.16,18.16,17835600.0,104.0,928.223,2.0,0.0,8.0,unhealthy
18.16,18.16,17835600.0,96.0,964.844,2.0,0.0,8.0,unhealthy
34.3,34.7,1.43,1.94,1.53,1.98,1.68,1.9,healthy
23.36,23.36,-55.0,81.0,1024.0,10.0,0.0,47.0,unhealthy
36.2,31.2,1.34,1.28,1.23,1.3,1.22,1.14,healthy
31.7,35.6,1.78,1.56,1.74,1.65,1.67,1.58,healthy
39.8,33.4,1.34,1.18,1.53,1.1,1.39,1.77,healthy
31.2,31.6,1.96,1.03,1.62,1.92,1.47,1.73,healthy
23.36,23.36,-55.0,81.0,1024.0,10.0,0.0,47.0,unhealthy
23.36,23.36,-62.0,94.0,1024.0,10.0,0.0,47.0,unhealthy
23.2,23.2,-46.0,89.0,1020.0,10.0,0.0,47.0,unhealthy
39.5,39.4,1.75,1.63,1.43,1.39,1.42,1.54,healthy
34.2,31.7,1.46,1.93,1.42,1.14,1.26,1.13,healthy
23.56,23.56,-54.0,82.0,1014.0,10.0,0.0,47.0,unhealthy
23.39,23.39,-54.0,82.0,1026.0,10.0,0.0,47.0,unhealthy
37.0,33.8,1.84,1.37,1.47,1.14,1.98,1.54,healthy
35.4,34.9,1.02,1.35,1.9,1.1,1.24,1.15,healthy
39.8,32.5,1.04,1.58,1.29,1.68,1.32,1.9,healthy
23.36,23.36,-62.0,94.0,1024.0,10.0,0.0,47.0,unhealthy
23.33,23.33,-47.0,72.0,1014.0,10.0,0.0,47.0,unhealthy
22.83,22.01,-52.0,89.0,1010.0,10.0,0.0,47.0,unhealthy
33.3,36.6,1.75,1.84,1.32,1.29,1.56,1.81,healthy
18.49,18.49,17835600.0,97.0,976.562,2.0,0.0,9.0,unhealthy
18.29,18.29,17835600.0,98.0,953.125,2.0,0.0,8.0,unhealthy
35.5,39.0,1.2,1.85,1.32,1.47,1.5,1.54,healthy
23.56,23.56,-50.0,76.0,1020.0,10.0,0.0,47.0,unhealthy
37.9,36.0,1.39,1.5,1.99,1.53,1.21,1.2,healthy
38.3,31.5,1.08,1.13,1.27,1.05,1.48,1.44,healthy
23.16,23.16,-66.0,83.0,1023.0,10.0,0.0,47.0,unhealthy
18.13,18.13,17835600.0,105.0,963.867,2.0,0.0,8.0,unhealthy
22.97,22.04,-41.0,77.0,1027.0,10.0,0.0,47.0,unhealthy
23.46,23.46,-58.0,83.0,1020.0,10.0,0.0,47.0,unhealthy
18.45,18.45,17835500.0,82.0,939.453,2.0,0.0,9.0,unhealthy
23.46,23.46,-65.0,95.0,1012.0,10.0,0.0,47.0,unhealthy
38.3,39.4,1.24,1.41,1.41,1.85,1.57,1.76,healthy
30.6,36.6,1.74,1.88,1.13,1.45,2.0,1.04,healthy
17.96,17.96,17835600.0,93.0,965.82,2.0,0.0,8.0,unhealthy
18.16,18.16,17835600.0,102.0,970.703,2.0,0.0,8.0,unhealthy
35.7,36.3,1.78,1.78,1.13,1.26,1.25,1.03,healthy
23.49,23.49,-55.0,81.0,1025.0,10.0,0.0,47.0,unhealthy
33.0,38.2,1.63,1.19,1.71,1.51,1.46,1.26,healthy
34.2,30.7,1.53,1.99,1.78,1.5,1.13,1.49,healthy
23.59,23.59,-42.0,80.0,1026.0,10.0,0.0,47.0,unhealthy
36.8,37.4,1.03,1.41,1.21,1.39,1.05,1.56,healthy
37.9,30.0,1.46,1.93,1.8,1.4,1.86,1.98,healthy
23.59,23.59,-50.0,84.0,1020.0,10.0,0.0,47.0,unhealthy
18.16,18.16,17835600.0,87.0,924.805,2.0,0.0,8.0,unhealthy
32.1,30.5,1.21,1.68,1.11,1.81,1.84,1.48,healthy
23.36,23.36,-55.0,81.0,1024.0,10.0,0.0,47.0,unhealthy
36.6,36.7,1.7,1.41,1.34,1.87,1.37,1.63,healthy
34.0,34.4,1.25,1.79,1.93,1.47,1.63,1.16,healthy
30.8,38.4,1.65,1.97,1.5,1.56,1.54,1.06,healthy
36.6,33.9,2.0,1.55,1.4,1.97,1.27,1.81,healthy
34.0,39.9,1.33,1.49,1.86,1.2,1.25,1.04,healthy
23.56,23.56,-54.0,82.0,1014.0,10.0,0.0,47.0,unhealthy
31.2,33.1,1.43,1.48,1.82,1.55,1.98,1.12,healthy
23.43,23.43,-60.0,76.0,1011.0,10.0,0.0,47.0,unhealthy
23.43,23.43,-59.0,84.0,1021.0,10.0,0.0,47.0,unhealthy
18.29,18.29,17835600.0,108.0,941.406,2.0,0.0,8.0,unhealthy
39.7,31.1,1.01,1.07,1.6,1.77,1.95,1.49,healthy
34.1,38.9,1.78,1.96,1.91,1.86,1.6,1.08,healthy
37.6,34.0,1.74,1.5,1.99,1.44,1.73,1.82,healthy
23.53,23.53,-43.0,92.0,1025.0,10.0,0.0,47.0,unhealthy
17.86,17.86,17835600.0,106.0,980.957,2.0,0.0,8.0,unhealthy
31.8,31.0,1.21,1.12,1.25,1.49,1.31,1.34,healthy
34.0,35.9,1.66,1.19,1.4,1.14,1.41,1.99,healthy
17.83,17.83,17835500.0,78.0,966.309,2.0,0.0,8.0,unhealthy
35.5,34.4,1.09,1.46,1.87,1.25,1.77,1.48,healthy
22.9,22.01,-70.0,84.0,1018.0,10.0,0.0,47.0,unhealthy
31.7,35.9,1.09,1.37,1.52,1.47,1.94,1.36,healthy
30.6,34.2,1.66,1.63,1.15,1.98,1.07,1.46,healthy
23.46,23.46,-60.0,82.0,1023.0,10.0,0.0,47.0,unhealthy
32.5,30.3,1.2,1.51,1.66,1.32,1.66,1.64,healthy
23.53,23.53,-43.0,92.0,1025.0,10.0,0.0,47.0,unhealthy
17.93,17.93,17835600.0,90.0,939.453,2.0,0.0,8.0,unhealthy
23.49,23.49,-45.0,80.0,1021.0,10.0,0.0,47.0,unhealthy
31.7,30.5,1.32,1.85,1.65,1.76,1.19,1.38,healthy
18.26,18.26,17835600.0,108.0,945.312,2.0,0.0,8.0,unhealthy
23.46,23.46,-61.0,75.0,1025.0,10.0,0.0,47.0,unhealthy
23.56,23.56,-50.0,76.0,1020.0,10.0,0.0,47.0,unhealthy
37.5,30.3,1.17,1.05,1.31,1.28,1.31,1.74,healthy
23.62,23.62,-54.0,80.0,1022.0,10.0,0.0,47.0,unhealthy
37.4,39.9,1.24,1.2,1.78,1.57,1.48,1.19,healthy
39.7,39.3,1.32,1.9,1.97,1.92,1.82,1.65,healthy
34.3,35.2,1.39,1.15,1.24,1.23,1.26,1.13,healthy
23.53,23.53,-41.0,84.0,1024.0,10.0,0.0,47.0,unhealthy
31.5,34.6,2.0,1.74,1.37,1.98,1.89,1.97,healthy
34.1,37.4,1.01,1.97,1.45,1.3,1.32,1.26,healthy
31.9,33.1,1.19,1.23,1.77,1.79,1.41,1.39,healthy
30.9,31.8,1.73,1.87,1.31,1.23,1.14,1.71,healthy
38.1,35.9,1.43,1.95,1.27,1.37,1.92,1.96,healthy
39.0,30.3,1.31,1.21,1.02,1.35,1.47,1.14,healthy
38.6,38.6,1.17,1.15,1.58,1.26,1.26,1.07,healthy
18.13,18.13,17835600.0,87.0,939.941,2.0,0.0,8.0,unhealthy
38.2,36.8,1.87,1.12,1.94,1.17,1.22,1.66,healthy
32.0,38.2,1.54,1.88,1.43,1.33,1.43,1.39,healthy
18.03,18.03,17835600.0,105.0,943.359,2.0,0.0,8.0,unhealthy
37.6,34.1,1.76,1.35,1.15,1.81,1.51,1.89,healthy
39.6,30.2,1.75,1.58,1.8,1.39,1.97,1.57,healthy
31.7,31.2,1.51,1.69,1.71,1.5,1.88,1.71,healthy
36.5,30.1,1.56,1.84,1.07,1.36,1.23,1.96,healthy
33.1,39.1,1.55,1.78,1.61,1.42,1.01,1.9,healthy
23.43,23.43,-50.0,82.0,1025.0,10.0,0.0,47.0,unhealthy
23.46,23.46,-59.0,84.0,1021.0,10.0,0.0,47.0,unhealthy
18.03,18.03,17835600.0,81.0,965.332,2.0,0.0,8.0,unhealthy
23.36,23.36,-48.0,76.0,1025.0,10.0,0.0,47.0,unhealthy
23.53,23.53,-57.0,83.0,1021.0,10.0,0.0,47.0,unhealthy
18.49,18.49,17835600.0,97.0,976.562,2.0,0.0,9.0,unhealthy
22.9,22.01,-47.0,89.0,1023.0,10.0,0.0,47.0,unhealthy
37.8,39.9,1.57,1.78,1.99,1.96,1.57,1.96,healthy
33.8,31.2,1.35,1.64,1.82,1.06,1.97,1.64,healthy
38.1,37.5,1.38,1.95,1.76,1.81,1.93,1.04,healthy
30.1,30.8,1.32,1.22,1.31,1.1,1.96,1.87,healthy
30.9,35.2,1.99,1.16,1.3,1.88,1.22,1.61,healthy
35.3,35.4,1.69,1.64,1.62,1.53,1.83,1.71,healthy
34.1,31.0,1.37,1.7,1.85,1.01,1.59,1.58,healthy
23.53,23.53,-36.0,83.0,1019.0,10.0,0.0,47.0,unhealthy
18.13,18.13,17835600.0,86.0,946.289,2.0,0.0,8.0,unhealthy
31.7,38.9,1.94,1.61,1.69,1.88,1.85,1.25,healthy
23.56,23.56,-45.0,90.0,1012.0,10.0,0.0,47.0,unhealthy
23.39,23.39,-57.0,95.0,1020.0,10.0,0.0,47.0,unhealthy
39.0,33.9,1.44,1.48,1.53,1.01,1.08,1.5,healthy
22.83,22.01,-53.0,84.0,1022.0,10.0,0.0,47.0,unhealthy
22.97,22.01,-56.0,86.0,1017.0,10.0,0.0,47.0,unhealthy
23.53,23.53,-43.0,92.0,1025.0,10.0,0.0,47.0,unhealthy
23.56,23.56,-50.0,76.0,1020.0,10.0,0.0,47.0,unhealthy
36.7,37.1,1.61,1.32,1.84,1.72,1.77,1.21,healthy
38.4,37.9,1.84,1.95,1.35,1.18,1.52,1.85,healthy
17.76,17.76,17835600.0,114.0,976.562,2.0,0.0,8.0,unhealthy
35.5,36.3,1.81,1.26,1.96,1.77,1.64,1.77,healthy
18.42,18.42,17835600.0,70.0,940.43,2.0,0.0,8.0,unhealthy
37.1,34.3,1.75,1.26,1.3,1.83,1.27,1.03,healthy
37.3,32.8,1.27,1.48,1.4,1.12,1.77,1.91,healthy
38.7,34.9,1.87,1.73,1.78,1.1,1.62,1.73,healthy
18.39,18.39,17835600.0,89.0,953.125,2.0,0.0,8.0,unhealthy
34.5,38.5,1.73,1.2,1.56,1.79,1.64,1.71,healthy
17.8,17.8,17835600.0,98.0,977.539,2.0,0.0,8.0,unhealthy
39.0,30.8,1.98,1.66,1.52,1.03,1.98,1.15,healthy
39.4,30.8,1.69,1.96,1.46,1.77,1.07,1.43,healthy
23.56,23.56,-45.0,90.0,1012.0,10.0,0.0,47.0,unhealthy
23.56,23.56,-50.0,73.0,1016.0,10.0,0.0,47.0,unhealthy
18.03,18.03,17835600.0,95.0,952.637,2.0,0.0,8.0,unhealthy
30.7,39.4,1.02,1.2,1.09,1.55,1.52,1.97,healthy
34.9,32.6,1.36,1.09,1.46,1.72,1.72,1.61,healthy
36.5,31.2,1.32,1.87,1.59,1.99,1.76,1.52,healthy
18.42,18.42,17835600.0,97.0,948.242,2.0,0.0,8.0,unhealthy
37.6,34.0,1.66,1.2,1.5,1.85,1.27,1.61,healthy
18.19,18.19,17835600.0,82.0,949.707,2.0,0.0,8.0,unhealthy
35.0,35.3,1.69,1.9,1.31,1.48,1.41,1.71,healthy
38.9,35.9,1.73,1.54,1.16,1.39,1.29,1.55,healthy
33.3,31.9,1.43,1.61,1.07,1.36,1.15,1.28,healthy
36.3,35.0,1.48,1.68,1.74,2.0,1.95,1.73,healthy
37.7,35.8,1.77,1.75,1.6,1.06,1.57,1.1,healthy
34.2,38.4,1.2,1.91,1.2,1.22,1.78,1.25,healthy
38.2,33.8,1.11,1.86,1.2,1.71,1.58,1.64,healthy
35.0,30.3,1.56,1.52,1.79,1.98,1.2,1.07,healthy
31.0,37.0,1.27,1.44,1.84,1.83,1.77,1.94,healthy
37.9,33.6,1.64,1.15,1.05,1.94,1.08,1.63,healthy
22.93,22.04,-68.0,88.0,1029.0,10.0,0.0,47.0,unhealthy
23.16,23.16,-58.0,81.0,1016.0,10.0,0.0,47.0,unhealthy
18.03,18.03,17835600.0,104.0,968.262,2.0,0.0,8.0,unhealthy
34.4,34.4,1.79,1.25,1.31,1.2,1.1,1.6,healthy
30.6,32.3,1.71,1.7,1.19,1.35,1.45,1.85,healthy
23.46,23.46,-55.0,81.0,1025.0,10.0,0.0,47.0,unhealthy
23.53,23.53,-51.0,78.0,1015.0,10.0,0.0,47.0,unhealthy
18.45,18.45,17835500.0,83.0,958.984,2.0,0.0,9.0,unhealthy
35.6,30.9,1.58,1.75,1.54,1.54,1.47,1.47,healthy
18.22,18.22,17835600.0,95.0,947.754,2.0,0.0,8.0,unhealthy
36.7,39.1,1.35,1.19,1.54,1.2,1.08,1.01,healthy
35.2,39.0,1.18,1.52,1.71,1.68,1.62,1.58,healthy
34.7,32.5,1.02,1.88,1.14,1.92,1.59,1.29,healthy
18.29,18.29,17835600.0,98.0,953.125,2.0,0.0,8.0,unhealthy
18.45,18.45,17835600.0,109.0,976.074,2.0,0.0,9.0,unhealthy
35.9,33.2,1.72,1.34,1.01,1.51,1.44,1.73,healthy
18.42,18.42,17835600.0,87.0,945.801,2.0,0.0,8.0,unhealthy
37.0,38.7,1.09,1.58,1.77,1.24,1.59,1.97,healthy
30.8,38.2,1.38,1.64,1.22,1.37,1.99,1.82,healthy
22.9,22.01,-47.0,89.0,1023.0,10.0,0.0,47.0,unhealthy
31.0,32.3,1.1,1.02,1.42,1.78,1.57,1.12,healthy
23.39,23.39,-46.0,84.0,1014.0,10.0,0.0,47.0,unhealthy
37.7,34.3,1.16,1.51,1.23,1.39,1.3,1.5,healthy
23.39,23.39,-46.0,84.0,1014.0,10.0,0.0,47.0,unhealthy
23.16,23.16,-43.0,75.0,1017.0,10.0,0.0,47.0,unhealthy
38.4,34.6,1.02,1.15,1.13,1.33,1.74,1.49,healthy
23.62,23.62,-53.0,86.0,1022.0,10.0,0.0,47.0,unhealthy
22.87,22.04,-50.0,87.0,1022.0,10.0,0.0,47.0,unhealthy
38.2,36.6,1.28,1.13,1.55,1.62,1.18,1.3,healthy
23.49,23.49,-45.0,80.0,1021.0,10.0,0.0,47.0,unhealthy
33.4,38.0,1.63,1.44,1.24,1.04,1.4,1.55,healthy
23.53,23.53,-43.0,92.0,1025.0,10.0,0.0,47.0,unhealthy
23.39,23.39,-55.0,82.0,1019.0,10.0,0.0,47.0,unhealthy
38.1,37.8,1.83,1.57,1.96,1.1,1.81,1.81,healthy
35.3,38.0,1.83,1.63,1.38,1.9,1.41,1.56,healthy
18.09,18.09,17835600.0,102.0,937.988,2.0,0.0,8.0,unhealthy
23.56,23.56,-54.0,82.0,1014.0,10.0,0.0,47.0,unhealthy
23.33,23.33,-47.0,72.0,1014.0,10.0,0.0,47.0,unhealthy
34.1,38.9,1.3,1.7,1.42,1.51,1.45,1.21,healthy
30.6,39.1,1.92,1.86,1.05,1.61,1.93,1.87,healthy
18.13,18.13,17835600.0,78.0,952.148,2.0,0.0,8.0,unhealthy
18.49,18.49,17835600.0,103.0,930.176,2.0,0.0,9.0,unhealthy
36.6,34.7,1.69,1.55,1.19,1.02,1.24,1.24,healthy
33.1,31.8,1.15,1.44,1.29,1.52,1.96,1.57,healthy
23.39,23.39,-54.0,94.0,1014.0,10.0,0.0,47.0,unhealthy
23.43,23.43,-61.0,75.0,1025.0,10.0,0.0,47.0,unhealthy
32.7,39.3,1.85,1.77,1.24,1.01,1.51,1.32,healthy
35.6,33.4,1.98,1.01,1.66,1.39,1.54,1.26,healthy
39.9,37.8,1.7,1.76,1.21,1.46,1.62,1.08,healthy
18.42,18.42,17835600.0,109.0,954.102,2.0,0.0,8.0,unhealthy
17.99,17.99,17835600.0,106.0,952.637,2.0,0.0,8.0,unhealthy
22.97,22.01,-64.0,87.0,1016.0,10.0,0.0,47.0,unhealthy
35.9,36.3,1.73,1.14,1.59,1.11,1.92,1.89,healthy
18.13,18.13,17835600.0,83.0,957.52,2.0,0.0,8.0,unhealthy
23.49,23.49,-50.0,93.0,1024.0,10.0,0.0,47.0,unhealthy
32.3,32.4,1.06,1.73,1.05,1.8,1.55,1.55,healthy
35.6,39.3,1.61,1.44,1.54,1.8,1.55,1.35,healthy
33.4,35.2,1.15,1.35,1.26,1.99,1.08,1.23,healthy
31.9,35.1,1.37,1.97,1.8,1.56,1.8,1.15,healthy
23.49,23.49,-59.0,75.0,1011.0,10.0,0.0,47.0,unhealthy
23.53,23.53,-43.0,92.0,1025.0,10.0,0.0,47.0,unhealthy
34.4,35.0,1.13,1.09,1.03,1.13,1.05,1.07,healthy
23.33,23.33,-53.0,78.0,1021.0,10.0,0.0,47.0,unhealthy
32.9,36.1,1.11,1.76,1.91,1.35,1.11,1.11,healthy
23.53,23.53,-53.0,85.0,1038.0,10.0,0.0,47.0,unhealthy
30.4,34.8,1.31,1.4,1.94,1.19,1.82,2.0,healthy
22.93,22.01,-53.0,82.0,1020.0,10.0,0.0,47.0,unhealthy
36.0,33.0,1.91,1.77,1.2,1.91,1.55,1.64,healthy
23.36,23.36,-56.0,81.0,1039.0,10.0,0.0,47.0,unhealthy
37.9,31.0,1.77,1.57,1.2,1.41,1.86,1.18,healthy
18.29,18.29,17835600.0,98.0,953.125,2.0,0.0,8.0,unhealthy
23.43,23.43,-49.0,85.0,1019.0,10.0,0.0,47.0,unhealthy
39.1,31.6,1.38,1.33,1.18,1.57,1.2,1.8,healthy
23.33,23.33,-53.0,78.0,1021.0,10.0,0.0,47.0,unhealthy
31.0,34.8,1.85,1.69,1.49,1.74,1.13,1.98,healthy
35.3,39.5,1.73,1.22,1.45,1.68,1.25,1.46,healthy
22.87,21.98,-34.0,89.0,1016.0,10.0,0.0,47.0,unhealthy
38.6,34.5,1.79,1.3,1.7,1.66,1.37,1.99,healthy
31.4,34.2,1.53,1.6,1.61,1.61,1.66,1.8,healthy
34.4,30.9,1.73,1.82,1.69,1.16,1.17,1.73,healthy
39.7,32.2,1.75,1.5,1.89,1.15,1.92,1.35,healthy
23.49,23.49,-55.0,81.0,1025.0,10.0,0.0,47.0,unhealthy
23.39,23.39,-48.0,81.0,1013.0,10.0,0.0,47.0,unhealthy
33.6,39.1,1.6,1.52,1.89,1.22,1.14,1.95,healthy
23.53,23.53,-43.0,92.0,1025.0,10.0,0.0,47.0,unhealthy
34.9,35.7,1.78,1.0,1.12,1.13,1.76,1.53,healthy
40.0,34.5,1.21,1.03,1.21,1.63,1.29,1.49,healthy
31.9,33.6,1.12,1.66,1.09,1.46,1.32,1.93,healthy
23.16,23.16,-53.0,88.0,1022.0,10.0,0.0,47.0,unhealthy
30.7,30.6,1.25,1.0,1.58,1.36,1.96,1.61,healthy
18.42,18.42,17835500.0,85.0,966.797,2.0,0.0,8.0,unhealthy
36.6,34.5,1.96,1.95,1.16,1.7,1.12,1.48,healthy
30.4,36.8,1.31,1.97,1.92,1.31,1.56,1.22,healthy
32.6,33.6,1.18,1.88,1.04,1.28,1.06,1.81,healthy
18.42,18.42,17835600.0,109.0,954.102,2.0,0.0,8.0,unhealthy
34.4,34.3,1.34,1.93,1.38,1.28,1.91,1.27,healthy
33.9,33.6,1.92,1.7,1.57,1.45,1.4,1.33,healthy
22.9,22.04,-52.0,87.0,1033.0,10.0,0.0,47.0,unhealthy
33.3,30.1,1.9,1.04,1.58,1.41,1.39,1.79,healthy
36.0,32.8,1.19,1.47,1.37,1.95,1.37,1.45,healthy
31.6,33.4,1.61,1.71,1.43,1.12,1.82,1.1,healthy
30.3,35.2,1.07,1.2,1.29,1.16,1.62,1.74,healthy
38.3,35.7,1.66,1.72,1.91,1.7,1.05,1.31,healthy
35.2,35.2,1.84,1.94,1.49,1.22,1.01,1.68,healthy
38.8,34.4,1.48,1.06,1.38,1.97,1.94,1.63,healthy
36.0,36.6,1.25,1.19,1.42,1.3,1.06,1.61,healthy
23.53,23.53,-58.0,70.0,1013.0,10.0,0.0,47.0,unhealthy
17.9,17.9,17835600.0,78.0,935.059,2.0,0.0,8.0,unhealthy
31.3,36.3,1.87,1.9,1.41,1.56,1.73,1.55,healthy
35.5,39.3,1.46,1.69,1.08,1.33,1.53,1.51,healthy
18.45,18.45,17835600.0,64.0,948.242,2.0,0.0,9.0,unhealthy
39.3,31.0,1.92,1.86,1.5,1.01,1.04,1.44,healthy
22.9,21.98,-38.0,73.0,1012.0,10.0,0.0,47.0,unhealthy
32.2,30.7,1.95,1.9,1.33,1.48,1.44,1.46,healthy
23.39,23.39,-54.0,94.0,1014.0,10.0,0.0,47.0,unhealthy
39.2,31.2,1.55,1.78,1.41,1.22,1.85,1.73,healthy
23.33,23.33,-51.0,85.0,1007.0,10.0,0.0,47.0,unhealthy
39.4,35.6,1.74,1.51,1.57,1.31,1.46,1.27,healthy
34.2,30.5,1.14,1.02,1.8,1.48,1.14,1.82,healthy
18.32,18.32,17835600.0,108.0,941.406,2.0,0.0,8.0,unhealthy
22.83,22.01,-52.0,89.0,1010.0,10.0,0.0,47.0,unhealthy
23.39,23.39,-48.0,76.0,1025.0,10.0,0.0,47.0,unhealthy
22.97,22.04,-64.0,87.0,1016.0,10.0,0.0,47.0,unhealthy
30.8,31.0,1.27,1.54,1.71,1.66,1.54,1.59,healthy
18.19,18.19,17835600.0,90.0,971.191,2.0,0.0,8.0,unhealthy
17.76,17.76,17835600.0,0.0,0.0,0.0,0.0,0.0,unhealthy
37.6,31.2,1.44,1.52,1.53,1.19,1.01,1.69,healthy
23.56,23.56,-54.0,82.0,1014.0,10.0,0.0,47.0,unhealthy
23.49,23.49,-49.0,79.0,1021.0,10.0,0.0,47.0,unhealthy
34.9,40.0,1.17,1.52,1.27,2.0,1.41,1.96,healthy
35.0,30.9,1.5,1.17,1.29,1.91,1.35,1.34,healthy
35.3,31.1,1.2,1.49,1.16,1.27,1.21,1.98,healthy
23.56,23.56,-54.0,82.0,1014.0,10.0,0.0,47.0,unhealthy
35.5,35.0,1.64,1.1,1.43,1.71,1.17,1.29,healthy
37.6,35.1,1.25,1.3,1.93,1.26,1.14,1.27,healthy
23.49,23.49,-45.0,80.0,1021.0,10.0,0.0,47.0,unhealthy
35.5,35.8,1.66,1.37,1.67,1.58,1.21,1.99,healthy
23.49,23.49,-50.0,93.0,1024.0,10.0,0.0,47.0,unhealthy
32.1,35.7,1.65,1.72,1.68,1.45,1.68,1.42,healthy
38.8,32.4,1.43,1.13,1.9,1.58,1.17,1.76,healthy
23.39,23.39,-51.0,95.0,1019.0,10.0,0.0,47.0,unhealthy
23.56,23.56,-54.0,82.0,1014.0,10.0,0.0,47.0,unhealthy
37.0,36.7,1.32,1.33,1.94,1.76,1.49,1.45,healthy
17.9,17.9,17835600.0,78.0,935.059,2.0,0.0,8.0,unhealthy
23.56,23.56,-46.0,77.0,1024.0,10.0,0.0,47.0,unhealthy
35.1,34.0,1.14,1.65,1.28,1.4,1.57,1.49,healthy
32.2,34.8,1.05,1.2,1.44,1.24,1.11,1.72,healthy
23.0,21.98,-41.0,77.0,1027.0,10.0,0.0,47.0,unhealthy
34.5,37.6,1.05,1.66,1.07,1.74,1.53,1.04,healthy
23.39,23.39,-56.0,94.0,1011.0,10.0,0.0,47.0,unhealthy
23.53,23.53,-43.0,92.0,1025.0,10.0,0.0,47.0,unhealthy
37.5,39.9,1.45,1.84,1.7,1.02,1.39,1.2,healthy
36.3,31.7,1.28,1.74,1.21,1.59,1.83,1.91,healthy
32.4,39.1,1.44,1.67,1.67,1.34,1.78,1.46,healthy
18.06,18.06,17835600.0,102.0,937.988,2.0,0.0,8.0,unhealthy
18.13,18.13,17835500.0,91.0,955.566,2.0,0.0,8.0,unhealthy
38.7,31.3,1.27,1.82,1.5,1.68,1.03,1.19,healthy
