temperature_one,temperature_two,vibration_x,vibration_y,vibration_z,magnetic_flux_x,magnetic_flux_y,magnetic_flux_z,health_status
22.37,18.82,0.01,0.05,0.18,0.268,0.093,0.115,healthy
21.25,16.09,0.02,0.0,0.14,0.266,0.093,0.115,healthy
22.67,18.55,0.02,0.04,0.18,0.271,0.094,0.115,warning
22.6,18.52,0.03,0.05,0.16,0.271,0.094,0.115,warning
21.29,18.26,0.0,0.02,0.14,0.268,0.093,0.115,healthy
22.93,18.92,0.04,0.05,0.15,0.274,0.094,0.115,warning
21.65,16.15,0.02,0.07,0.13,0.269,0.093,0.115,healthy
22.77,17.63,0.01,0.03,0.18,0.268,0.095,0.115,warning
21.48,16.12,0.04,0.01,0.12,0.268,0.094,0.115,healthy
22.67,18.59,0.0,0.04,0.15,0.273,0.095,0.115,warning
949.72,949.72,5.37109,34.668,-1037.6,630.15,370.5,1872.3,unhealthy
22.97,18.88,0.02,0.03,0.14,0.273,0.093,0.115,healthy
22.6,18.55,0.04,0.06,0.14,0.272,0.094,0.115,healthy
22.64,18.55,0.03,0.03,0.13,0.271,0.094,0.115,healthy
22.24,18.88,0.02,0.02,0.18,0.271,0.094,0.115,warning
22.83,18.65,0.04,0.02,0.14,0.271,0.093,0.115,warning
20.73,15.96,0.02,0.04,0.16,0.266,0.092,0.115,warning
19.7715,19.7715,106.934,-23.4375,-2002.64,196.05,329.55,921.0,unhealthy
22.6,18.88,0.02,0.05,0.19,0.27,0.094,0.115,warning
18.29,18.29,22.0,-5.0,-1016.0,13.0,10.0,26.0,unhealthy
22.74,19.05,0.04,0.03,0.13,0.271,0.094,0.115,warning
949.72,949.72,0.0131836,0.0507812,-1.99633,583.95,456.15,1679.7,unhealthy
949.72,949.72,51.7578,-61.0352,-1991.9,262.5,158.7,995.7,unhealthy
949.72,949.72,0.015625,0.0439453,-1.98998,559.8,411.6,1466.1,unhealthy
22.6,18.55,0.01,0.01,0.12,0.272,0.093,0.115,healthy
22.97,19.08,0.03,0.01,0.12,0.272,0.094,0.115,warning
23.36,19.11,0.03,0.05,0.19,0.271,0.093,0.115,healthy
19.8702,19.8702,0.300293,-0.915729,0.962402,0.024,4.695,11.292,unhealthy
949.72,949.72,0.0786133,-0.0258789,-1.98119,62.55,14.1,274.95,unhealthy
22.67,18.55,0.03,0.03,0.19,0.272,0.093,0.115,healthy
22.97,18.62,0.0,0.05,0.17,0.272,0.094,0.115,healthy
22.57,18.55,0.0,0.0,0.15,0.272,0.094,0.115,warning
22.18,18.75,0.01,0.05,0.15,0.268,0.093,0.115,warning
22.6,18.55,0.02,0.04,0.17,0.271,0.093,0.115,healthy
20.53,16.97,0.01,0.02,0.17,0.267,0.093,0.115,healthy
949.72,949.72,20.5078,25.8789,-1025.88,127.5,76.65,868.05,unhealthy
22.6,18.55,0.03,0.03,0.18,0.273,0.093,0.115,warning
21.55,18.42,0.01,0.05,0.2,0.268,0.095,0.115,warning
22.77,18.59,0.01,0.02,0.13,0.272,0.094,0.115,warning
23.0,18.65,0.0,0.05,0.17,0.271,0.094,0.115,warning
17.67,17.99,0.0,0.01,0.14,0.266,0.094,0.115,healthy
22.64,18.55,0.04,0.05,0.15,0.272,0.095,0.115,warning
949.72,949.72,0.0869141,-0.0410156,-1.99291,65.1,13.8,273.9,unhealthy
949.72,949.72,51.7578,-69.3359,-1991.41,260.85,160.05,994.8,unhealthy
19.94,16.12,0.09,0.02,0.17,0.539,0.057,0.115,healthy
22.64,18.55,0.02,0.05,0.18,0.271,0.093,0.115,warning
949.72,949.72,14.6484,32.7148,-1010.74,586.65,344.55,1793.25,unhealthy
949.72,949.72,25.8789,40.5273,-1003.91,127.2,78.15,869.85,unhealthy
20.63,17.53,0.02,0.04,0.18,0.268,0.092,0.115,healthy
21.62,17.67,0.01,0.04,0.18,0.266,0.093,0.115,healthy
22.44,17.27,0.01,0.04,0.17,0.271,0.093,0.115,warning
22.83,18.98,0.03,0.02,0.14,0.27,0.094,0.115,healthy
949.72,949.72,27.832,-46.3867,-1999.22,209.85,259.35,868.95,unhealthy
21.98,18.29,0.02,0.02,0.16,0.268,0.094,0.115,healthy
22.31,16.58,0.01,0.06,0.19,0.268,0.095,0.115,warning
21.91,16.22,0.03,0.04,0.13,0.265,0.094,0.115,warning
22.01,16.32,0.01,0.04,0.16,0.267,0.093,0.115,healthy
949.72,949.72,0.0136719,0.043457,-1.99535,586.2,454.65,1678.65,unhealthy
21.78,16.19,0.03,0.02,0.11,0.265,0.094,0.115,warning
949.72,949.72,-5.37109,37.5977,-1014.16,583.35,341.85,1790.7,unhealthy
22.6,18.55,0.04,0.04,0.15,0.272,0.094,0.115,healthy
22.7,18.59,0.03,0.05,0.2,0.272,0.094,0.115,warning
21.62,16.15,0.02,0.04,0.15,0.267,0.094,0.115,warning
22.64,18.52,0.03,0.04,0.16,0.273,0.093,0.115,healthy
22.37,18.92,0.0,0.04,0.16,0.271,0.093,0.115,warning
22.31,18.92,0.01,0.02,0.14,0.271,0.093,0.115,warning
21.06,18.09,0.02,0.02,0.14,0.269,0.093,0.115,healthy
949.72,949.72,0.0400391,0.0322266,-1.98949,173.1,0.9,1086.75,unhealthy
22.9,18.85,0.01,0.03,0.15,0.271,0.093,0.115,warning
949.72,949.72,0.00488281,0.0371094,-1.99193,586.5,455.4,1677.6,unhealthy
21.45,18.36,0.01,0.03,0.17,0.27,0.093,0.115,warning
22.27,18.62,0.0,0.04,0.15,0.268,0.093,0.115,warning
22.54,18.78,0.04,0.0,0.15,0.268,0.094,0.115,warning
22.47,18.75,0.0,0.01,0.12,0.267,0.095,0.115,warning
949.72,949.72,0.00830078,0.0512695,-1.99144,587.1,455.25,1679.25,unhealthy
20.36,18.42,0.02,0.04,0.18,0.265,0.093,0.115,healthy
21.75,18.65,0.0,0.04,0.17,0.268,0.094,0.115,healthy
22.57,18.85,0.02,0.0,0.12,0.269,0.094,0.115,warning
22.64,18.59,0.02,0.01,0.16,0.272,0.095,0.115,healthy
22.7,17.47,0.02,0.05,0.15,0.268,0.095,0.115,warning
22.6,18.59,0.03,0.01,0.12,0.271,0.094,0.115,warning
20.63,15.96,0.02,0.04,0.16,0.266,0.092,0.115,healthy
949.72,949.72,36.1328,40.0391,-1011.72,126.15,77.55,870.0,unhealthy
21.88,18.69,0.02,0.06,0.15,0.267,0.093,0.115,warning
949.72,949.72,0.0297852,0.0400391,-2.0017,254.7,257.85,322.2,unhealthy
22.24,18.72,0.01,0.03,0.13,0.271,0.093,0.115,healthy
18.19,18.19,17.0,-27.0,-1012.0,15.0,9.0,0.0,unhealthy
22.67,18.62,0.03,0.08,0.15,0.271,0.094,0.115,warning
23.23,23.23,-11.0,104.0,964.0,14.0,1.0,43.0,unhealthy
22.6,18.55,0.03,0.02,0.13,0.272,0.095,0.115,healthy
22.27,18.62,0.01,0.03,0.17,0.268,0.093,0.115,healthy
22.5,18.85,0.03,0.05,0.18,0.269,0.093,0.115,warning
949.72,949.72,0.0834961,-0.0351562,-1.9973,64.05,11.1,273.9,unhealthy
22.64,17.2,0.02,0.01,0.13,0.267,0.094,0.115,healthy
949.72,949.72,22.9492,37.5977,-1001.95,191.4,81.45,1014.15,unhealthy
22.87,18.72,0.01,0.05,0.18,0.272,0.094,0.115,warning
949.72,949.72,0.101074,-0.0449219,-1.98705,64.95,14.7,273.0,unhealthy
949.72,949.72,58.5938,-60.0586,-1986.04,264.15,158.55,994.8,unhealthy
22.6,18.59,0.02,0.05,0.13,0.272,0.093,0.115,warning
22.6,18.55,0.06,0.04,0.15,0.272,0.095,0.115,warning
22.54,18.55,0.04,0.05,0.14,0.271,0.093,0.115,healthy
22.64,18.52,0.0,0.03,0.17,0.272,0.093,0.115,healthy
22.57,18.55,0.02,0.04,0.16,0.271,0.093,0.115,warning
949.72,949.72,0.00390625,0.0522461,-2.00023,586.35,456.0,1678.8,unhealthy
22.47,16.78,0.01,0.05,0.18,0.266,0.094,0.115,healthy
22.93,18.59,0.03,0.05,0.15,0.271,0.092,0.115,warning
949.72,949.72,0.015625,0.0400391,-1.99779,586.2,456.9,1677.9,unhealthy
22.57,18.55,0.01,0.02,0.14,0.272,0.094,0.115,warning
949.72,949.72,25.3906,22.9492,-1021.97,127.2,76.95,870.6,unhealthy
20.96,17.99,0.04,0.03,0.15,0.268,0.093,0.115,warning
949.72,949.72,19.043,27.3438,-1028.32,128.1,77.25,871.8,unhealthy
22.64,18.55,0.04,0.01,0.13,0.273,0.094,0.115,healthy
22.64,18.55,0.04,0.05,0.17,0.271,0.093,0.115,warning
21.32,18.36,0.01,0.05,0.18,0.269,0.094,0.115,warning
20.66,17.67,0.02,0.02,0.15,0.267,0.093,0.115,warning
949.72,949.72,36.1328,-46.3867,-1987.02,187.8,251.85,827.7,unhealthy
949.72,949.72,-2.92969,28.8086,-1026.86,631.8,369.9,1874.25,unhealthy
949.72,949.72,41.5039,31.25,-1006.35,126.9,76.8,870.3,unhealthy
949.72,949.72,0.00732422,0.0507812,-1.99779,586.2,455.4,1677.9,unhealthy
22.14,18.69,0.02,0.03,0.16,0.27,0.093,0.115,warning
949.72,949.72,0.488281,37.5977,-1024.41,629.7,369.45,1872.45,unhealthy
21.78,16.22,0.02,0.08,0.18,0.266,0.093,0.115,warning
19.28,19.28,-5.0,-184.0,-1005.0,6.0,4.0,45.0,unhealthy
21.91,16.51,0.0,0.04,0.18,0.268,0.094,0.115,warning
949.72,949.72,-6.83594,21.9727,-1011.23,585.9,344.85,1793.25,unhealthy
16.97,17.6,0.01,0.03,0.14,0.269,0.094,0.115,warning
19.38,18.36,0.0,0.01,0.13,0.266,0.093,0.115,healthy
18.22,18.22,35.0,-11.0,-1017.0,13.0,10.0,26.0,unhealthy
22.64,18.59,0.02,0.03,0.15,0.272,0.094,0.115,healthy
22.67,18.59,0.03,0.04,0.17,0.272,0.092,0.115,warning
949.72,949.72,50.293,-56.6406,-1995.81,262.65,160.35,994.35,unhealthy
949.72,949.72,30.2734,28.8086,-1011.72,159.6,82.95,892.5,unhealthy
949.72,949.72,0.0078125,0.0351562,-1.98705,559.05,413.1,1463.25,unhealthy
22.6,18.55,0.04,0.05,0.14,0.272,0.094,0.115,warning
22.6,18.59,0.01,0.04,0.16,0.272,0.093,0.115,healthy
22.77,18.62,0.03,0.03,0.15,0.272,0.093,0.115,healthy
22.64,18.55,0.04,0.03,0.14,0.271,0.094,0.115,warning
22.97,19.11,0.04,0.0,0.13,0.268,0.094,0.115,healthy
21.62,16.35,0.0,0.02,0.15,0.269,0.092,0.115,warning
22.77,18.16,0.01,0.06,0.17,0.269,0.094,0.115,healthy
949.72,949.72,0.104004,-0.0332031,-1.99974,64.05,13.35,274.2,unhealthy
23.06,19.05,0.02,0.06,0.16,0.271,0.094,0.115,warning
22.44,18.72,0.02,0.03,0.16,0.272,0.093,0.115,healthy
21.62,17.76,0.01,0.07,0.15,0.265,0.093,0.115,healthy
21.02,18.52,0.03,0.05,0.15,0.265,0.095,0.115,healthy
949.72,949.72,24.9023,20.5078,-1025.88,169.5,103.35,864.15,unhealthy
19.48,19.48,-32.0,-112.0,-1012.0,1.0,1.0,8.0,unhealthy
22.8,18.59,0.04,0.02,0.15,0.272,0.093,0.115,healthy
18.09,18.09,9.0,-35.0,-1022.0,15.0,9.0,26.0,unhealthy
22.7,19.05,0.04,0.02,0.15,0.272,0.093,0.115,warning
22.6,18.55,0.04,0.01,0.12,0.272,0.095,0.115,warning
21.29,16.25,0.03,0.05,0.15,0.267,0.093,0.115,warning
21.25,18.26,0.02,0.04,0.17,0.269,0.093,0.115,warning
17.76,18.03,0.01,0.06,0.18,0.266,0.093,0.115,warning
17.86,17.86,27.0,-17.0,-1017.0,15.0,9.0,26.0,unhealthy
19.2447,19.2447,8.30078,45.4102,-1999.22,1756.35,436.65,3831.75,unhealthy
22.64,18.59,0.04,0.04,0.12,0.272,0.093,0.115,warning
21.02,21.02,0.0,0.0,0.0,0.0,0.0,0.0,unhealthy
22.97,18.65,0.05,0.06,0.15,0.272,0.094,0.115,warning
21.52,18.45,0.02,0.01,0.14,0.269,0.092,0.115,healthy
22.6,18.55,0.01,0.02,0.13,0.272,0.094,0.115,healthy
22.64,18.59,0.01,0.06,0.17,0.271,0.093,0.115,healthy
22.9,18.92,0.01,0.03,0.17,0.272,0.095,0.115,healthy
949.72,949.72,0.0180664,0.0380859,-1.9934,544.35,411.15,1476.6,unhealthy
22.67,18.55,0.04,0.02,0.13,0.272,0.093,0.115,warning
949.72,949.72,22.4609,38.0859,-1006.35,126.45,77.4,869.85,unhealthy
22.6,18.55,0.01,0.04,0.14,0.271,0.094,0.115,warning
949.72,949.72,13.1836,36.6211,-1004.88,582.6,341.4,1791.45,unhealthy
949.72,949.72,56.6406,-52.2461,-1995.81,261.9,159.3,994.8,unhealthy
22.93,18.82,0.03,0.04,0.12,0.271,0.094,0.115,warning
21.75,18.19,0.01,0.03,0.16,0.268,0.094,0.115,healthy
21.94,18.59,0.02,0.03,0.14,0.269,0.094,0.115,healthy
22.57,18.55,0.03,0.06,0.13,0.272,0.093,0.115,warning
23.0,17.37,0.04,0.06,0.15,0.269,0.093,0.115,warning
949.72,949.72,22.4609,39.0625,-1007.32,127.35,77.25,870.75,unhealthy
21.88,18.75,0.02,0.01,0.13,0.269,0.092,0.115,healthy
949.72,949.72,27.3438,30.2734,-1005.37,127.65,78.0,869.55,unhealthy
21.06,18.16,0.01,0.05,0.14,0.268,0.093,0.115,healthy
949.72,949.72,42.4805,23.9258,-995.117,128.1,78.3,869.25,unhealthy
22.9,18.69,0.04,0.04,0.16,0.272,0.094,0.115,warning
949.72,949.72,31.25,34.668,-1012.21,127.2,78.9,869.4,unhealthy
21.68,17.93,0.03,0.05,0.16,0.268,0.095,0.115,warning
22.77,18.59,0.02,0.01,0.14,0.273,0.093,0.115,healthy
949.72,949.72,0.0126953,0.034668,-1.98802,586.5,455.85,1675.8,unhealthy
22.5,18.78,0.0,0.01,0.17,0.268,0.095,0.115,healthy
19.4094,19.4094,-8.78906,-26.3672,-2003.13,1861.8,197.55,4124.55,unhealthy
22.6,18.55,0.02,0.02,0.15,0.271,0.094,0.115,warning
22.41,18.92,0.01,0.01,0.14,0.271,0.093,0.115,healthy
21.06,21.06,0.0,0.0,0.0,0.0,0.0,0.0,warning
22.37,18.75,0.01,0.04,0.17,0.268,0.092,0.115,healthy
22.57,18.75,0.02,0.04,0.17,0.268,0.094,0.115,healthy
22.8,19.05,0.04,0.07,0.15,0.272,0.095,0.115,warning
19.31,19.31,-25.0,-127.0,-1020.0,0.0,0.0,0.0,unhealthy
949.72,949.72,0.0180664,0.0351562,-1.99242,544.8,410.7,1476.45,unhealthy
22.67,18.55,0.01,0.02,0.17,0.272,0.093,0.115,healthy
20.82,15.99,0.03,0.03,0.14,0.266,0.093,0.115,warning
22.34,18.78,0.02,0.06,0.16,0.269,0.095,0.115,healthy
18.09,18.09,-65.0,-48.0,-1002.0,4.0,1.0,5.0,unhealthy
21.32,16.28,0.03,0.05,0.13,0.267,0.092,0.115,warning
22.64,18.55,0.06,0.04,0.15,0.273,0.092,0.115,warning
22.67,18.55,0.01,0.05,0.18,0.272,0.093,0.115,healthy
22.57,18.55,0.02,0.04,0.17,0.272,0.094,0.115,warning
22.64,18.55,0.02,0.02,0.16,0.272,0.094,0.115,warning
22.64,18.55,0.0,0.06,0.13,0.272,0.094,0.115,healthy
22.6,18.52,0.05,0.02,0.12,0.273,0.093,0.115,healthy
22.6,18.59,0.04,0.04,0.14,0.27,0.093,0.115,healthy
23.33,18.32,0.04,0.05,0.15,0.273,0.094,0.115,healthy
18.16,18.16,17.0,-27.0,-1012.0,15.0,9.0,0.0,unhealthy
949.72,949.72,33.2031,39.5508,-1011.23,127.8,75.9,869.85,unhealthy
22.77,18.59,0.04,0.02,0.13,0.272,0.095,0.115,warning
18.29,18.29,20.0,-20.0,-1022.0,13.0,10.0,26.0,unhealthy
18.09,18.09,18.0,-9.0,-1004.0,0.0,0.0,0.0,unhealthy
20.76,16.02,0.01,0.03,0.13,0.267,0.092,0.115,warning
22.87,19.05,0.04,0.02,0.14,0.271,0.093,0.115,healthy
949.72,949.72,33.2031,-45.4102,-1983.6,212.25,261.45,870.6,unhealthy
19.31,19.31,-5.0,-184.0,-1005.0,6.0,4.0,45.0,unhealthy
22.6,18.55,0.04,0.03,0.15,0.272,0.093,0.115,warning
21.81,16.22,0.02,0.01,0.15,0.267,0.094,0.115,warning
21.25,16.12,0.01,0.03,0.18,0.266,0.093,0.115,warning
19.21,19.21,0.0,0.0,0.0,0.0,0.0,0.0,unhealthy
21.58,18.49,0.01,0.05,0.17,0.271,0.092,0.115,warning
21.19,18.26,0.02,0.06,0.14,0.268,0.094,0.115,healthy
22.54,18.55,0.02,0.06,0.12,0.272,0.095,0.115,warning
949.72,949.72,26.8555,31.7383,-1010.25,171.45,80.7,885.9,unhealthy
949.72,949.72,64.4531,-53.7109,-1992.88,263.7,158.1,994.05,unhealthy
21.25,18.52,0.02,0.05,0.16,0.266,0.095,0.115,healthy
949.72,949.72,0.0356445,0.0244141,-1.99535,170.85,0.45,1084.2,unhealthy
21.42,16.91,0.01,0.03,0.14,0.266,0.094,0.115,warning
22.08,16.71,0.03,0.02,0.14,0.268,0.093,0.115,warning
19.31,19.31,-5.0,-184.0,-1005.0,6.0,4.0,45.0,unhealthy
18.16,18.06,0.01,0.03,0.16,0.265,0.093,0.115,warning
22.83,19.08,0.02,0.04,0.18,0.273,0.093,0.115,warning
22.64,18.55,0.02,0.04,0.13,0.271,0.094,0.115,healthy
19.9359,19.9359,0.285645,-0.920123,0.976562,0.006,4.692,11.2935,unhealthy
18.19,18.19,17.0,-27.0,-1012.0,15.0,9.0,0.0,unhealthy
949.72,949.72,2.92969,26.8555,-1010.25,630.75,370.2,1871.7,unhealthy
20.63,17.57,0.01,0.04,0.17,0.268,0.092,0.115,healthy
949.72,949.72,19.043,38.0859,-1005.86,191.55,82.05,1015.8,unhealthy
949.72,949.72,55.6641,-39.0625,-1985.55,261.15,156.9,994.35,unhealthy
22.11,18.75,0.03,0.05,0.17,0.27,0.094,0.115,healthy
21.94,16.45,0.03,0.03,0.15,0.268,0.093,0.115,warning
20.07,21.85,0.03,0.63,0.96,0.215,0.27,4.239,unhealthy
949.72,949.72,0.015625,0.0283203,-1.99291,585.45,455.4,1677.15,unhealthy
21.65,16.35,0.04,0.04,0.12,0.269,0.095,0.115,healthy
23.36,19.15,0.01,0.06,0.17,0.27,0.095,0.115,warning
949.72,949.72,6.34766,37.5977,-1034.67,585.45,344.7,1793.85,unhealthy
22.74,18.98,0.04,0.02,0.12,0.27,0.093,0.115,healthy
949.72,949.72,52.2461,-48.8281,-2007.04,261.9,157.35,995.1,unhealthy
21.71,16.15,0.0,0.03,0.16,0.266,0.094,0.115,healthy
22.8,18.62,0.01,0.03,0.19,0.271,0.093,0.115,warning
22.6,18.55,0.05,0.03,0.13,0.271,0.095,0.115,warning
949.72,949.72,0.0131836,0.0297852,-1.98802,585.0,454.2,1679.4,unhealthy
22.64,18.59,0.02,0.03,0.15,0.272,0.094,0.115,healthy
22.6,18.55,0.01,0.04,0.14,0.271,0.095,0.115,healthy
20.59,16.22,0.01,0.06,0.16,0.267,0.095,0.115,healthy
22.6,18.59,0.01,0.01,0.14,0.272,0.094,0.115,warning
23.13,17.7,0.02,0.04,0.16,0.27,0.093,0.115,warning
949.72,949.72,0.0307617,0.0327148,-2.00511,171.6,0.15,1085.55,unhealthy
22.6,18.59,0.03,0.05,0.19,0.271,0.093,0.115,warning
20.63,17.5,0.0,0.01,0.13,0.267,0.093,0.115,healthy
18.29,18.29,38.0,-19.0,-1009.0,13.0,10.0,26.0,unhealthy
949.72,949.72,0.0,37.5977,-1022.95,630.75,368.7,1873.5,unhealthy
22.6,18.55,0.03,0.05,0.17,0.271,0.095,0.115,healthy
22.93,18.82,0.01,0.01,0.15,0.273,0.093,0.115,healthy
949.72,949.72,-0.00146484,0.0424805,-1.99486,559.8,411.6,1462.5,unhealthy
22.34,18.78,0.0,0.02,0.18,0.271,0.094,0.115,warning
22.44,18.16,0.0,0.03,0.14,0.27,0.093,0.115,healthy
22.6,18.59,0.01,0.03,0.19,0.272,0.095,0.115,warning
22.93,19.01,0.01,0.03,0.18,0.273,0.093,0.115,healthy
949.72,949.72,-7.32422,30.2734,-1021.48,629.1,368.1,1872.3,unhealthy
22.54,18.78,0.02,0.02,0.16,0.268,0.095,0.115,warning
18.26,18.26,36.0,-11.0,-1015.0,13.0,10.0,26.0,unhealthy
18.75,18.22,0.0,0.03,0.16,0.265,0.093,0.115,healthy
21.52,18.42,0.02,0.0,0.14,0.269,0.093,0.115,warning
22.67,18.59,0.03,0.04,0.15,0.271,0.094,0.115,warning
22.6,18.55,0.0,0.03,0.16,0.272,0.093,0.115,warning
22.67,18.55,0.0,0.01,0.14,0.272,0.094,0.115,warning
949.72,949.72,32.2266,32.7148,-1030.27,126.75,77.7,870.15,unhealthy
22.67,18.59,0.02,0.02,0.16,0.271,0.093,0.115,warning
23.2,23.2,-14.0,116.0,972.0,15.0,1.0,43.0,unhealthy
949.72,949.72,0.0805664,-0.0390625,-2.00414,62.85,13.35,274.2,unhealthy
21.35,18.29,0.01,0.0,0.14,0.268,0.093,0.115,healthy
949.72,949.72,38.5742,38.5742,-1020.02,160.5,83.55,891.6,unhealthy
949.72,949.72,0.0258789,0.0351562,-1.99486,559.95,412.5,1462.65,unhealthy
949.72,949.72,0.0112305,0.0405273,-1.99535,587.55,455.4,1677.6,unhealthy
22.67,18.62,0.03,0.04,0.14,0.272,0.094,0.115,healthy
22.44,18.95,0.05,0.02,0.14,0.272,0.093,0.115,healthy
22.87,19.01,0.02,0.02,0.12,0.272,0.094,0.115,warning
21.75,18.16,0.02,0.06,0.17,0.266,0.095,0.115,warning
22.64,18.55,0.01,0.05,0.15,0.272,0.095,0.115,healthy
949.72,949.72,60.5469,-45.4102,-1986.04,262.65,157.65,994.35,unhealthy
22.97,18.62,0.01,0.01,0.15,0.272,0.093,0.115,warning
22.64,18.55,0.02,0.01,0.18,0.271,0.094,0.115,healthy
21.71,17.99,0.03,0.05,0.18,0.266,0.094,0.115,warning
949.72,949.72,0.0180664,0.0478516,-1.99291,494.25,339.3,1331.7,unhealthy
949.72,949.72,0.00976562,0.0297852,-1.99925,584.85,456.3,1679.25,unhealthy
22.54,18.55,0.0,0.05,0.13,0.272,0.094,0.115,healthy
18.16,18.16,17.0,-27.0,-1012.0,15.0,9.0,0.0,unhealthy
18.78,18.26,0.03,0.01,0.12,0.266,0.093,0.115,warning
22.77,18.62,0.05,0.03,0.15,0.271,0.093,0.115,healthy
22.54,18.78,0.01,0.0,0.14,0.268,0.094,0.115,warning
22.9,19.01,0.04,0.03,0.13,0.271,0.093,0.115,warning
949.72,949.72,0.0,0.027832,-1.98509,585.6,455.55,1679.25,unhealthy
23.0,18.92,0.01,0.02,0.16,0.272,0.094,0.115,healthy
21.78,18.26,0.02,0.03,0.14,0.267,0.094,0.115,healthy
21.42,18.36,0.02,0.03,0.18,0.269,0.093,0.115,warning
949.72,949.72,63.4766,-57.6172,-1990.44,264.0,158.25,993.9,unhealthy
949.72,949.72,56.6406,-42.9688,-1998.25,262.35,158.85,995.1,unhealthy
949.72,949.72,26.8555,-35.6445,-2002.15,210.3,260.85,868.95,unhealthy
22.04,18.62,0.01,0.02,0.14,0.271,0.093,0.115,healthy
22.64,18.59,0.04,0.04,0.15,0.271,0.093,0.115,healthy
22.18,18.52,0.01,0.03,0.14,0.268,0.094,0.115,warning
949.72,949.72,26.8555,33.2031,-1023.44,127.35,77.55,870.75,unhealthy
22.93,18.82,0.04,0.06,0.14,0.272,0.094,0.115,healthy
22.7,19.11,0.02,0.05,0.18,0.271,0.094,0.115,warning
22.6,18.52,0.02,0.05,0.16,0.272,0.094,0.115,healthy
21.78,18.69,0.04,0.05,0.14,0.271,0.093,0.115,warning
23.2,23.2,-14.0,116.0,972.0,15.0,1.0,43.0,unhealthy
22.83,19.01,0.03,0.03,0.15,0.271,0.094,0.115,warning
22.31,18.92,0.02,0.03,0.15,0.271,0.093,0.115,warning
18.26,18.26,19.0,-13.0,-1020.0,13.0,10.0,26.0,unhealthy
22.18,18.49,0.0,0.06,0.17,0.268,0.094,0.115,healthy
21.29,16.09,0.02,0.04,0.16,0.267,0.092,0.115,warning
949.72,949.72,37.1094,28.3203,-1014.16,127.2,77.7,870.15,unhealthy
22.87,19.01,0.01,0.03,0.12,0.271,0.094,0.115,healthy
21.29,18.32,0.01,0.03,0.17,0.27,0.093,0.115,healthy
949.72,949.72,60.0586,-54.1992,-2000.69,262.8,159.0,995.7,unhealthy
22.01,18.72,0.04,0.05,0.15,0.27,0.093,0.115,warning
22.27,18.75,0.03,0.04,0.17,0.271,0.093,0.115,warning
949.72,949.72,11.7188,36.1328,-1010.25,586.8,343.95,1791.6,unhealthy
20.03,22.01,0.03,0.63,0.96,0.214,0.27,4.237,warning
22.6,18.59,0.03,0.02,0.13,0.272,0.094,0.115,healthy
22.67,18.55,0.02,0.03,0.13,0.272,0.093,0.115,warning
22.64,18.59,0.03,0.04,0.15,0.272,0.095,0.115,healthy
18.29,18.29,32.0,-15.0,-1010.0,13.0,10.0,26.0,unhealthy
21.98,16.65,0.0,0.02,0.17,0.268,0.093,0.115,healthy
22.67,18.55,0.0,0.04,0.17,0.272,0.093,0.115,healthy
949.72,949.72,0.0239258,0.0415039,-2.00511,584.7,455.4,1678.95,unhealthy
949.72,949.72,50.293,-54.6875,-1992.88,263.1,159.3,996.15,unhealthy
949.72,949.72,33.6914,24.4141,-1010.25,126.6,76.8,870.3,unhealthy
22.11,16.74,0.0,0.04,0.17,0.269,0.092,0.115,healthy
22.41,18.78,0.04,0.04,0.17,0.268,0.095,0.115,healthy
21.85,16.32,0.0,0.0,0.15,0.268,0.093,0.115,warning
22.93,18.98,0.0,0.01,0.14,0.272,0.093,0.115,warning
22.6,18.55,0.02,0.01,0.13,0.272,0.095,0.115,healthy
949.72,949.72,27.3438,32.2266,-1008.3,160.8,82.35,893.1,unhealthy
21.48,17.37,0.0,0.03,0.14,0.266,0.094,0.115,healthy
22.64,18.55,0.03,0.04,0.16,0.271,0.094,0.115,healthy
949.72,949.72,37.5977,39.5508,-1012.21,158.85,83.4,891.75,unhealthy
949.72,949.72,0.0151367,0.0366211,-1.99193,586.65,457.5,1678.5,unhealthy
19.3106,19.3106,7.32422,47.3633,-1996.3,1755.15,437.4,3833.7,unhealthy
949.72,949.72,0.0170898,0.0273438,-1.99584,585.0,454.2,1678.65,unhealthy
22.08,16.55,0.03,0.04,0.14,0.267,0.093,0.115,healthy
949.72,949.72,21.4844,40.0391,-996.094,126.6,77.55,871.5,unhealthy
21.06,16.22,0.0,0.02,0.15,0.266,0.094,0.115,warning
22.6,18.59,0.03,0.05,0.12,0.27,0.094,0.115,healthy
22.6,18.55,0.03,0.01,0.14,0.271,0.093,0.115,healthy
949.72,949.72,0.0229492,0.0410156,-2.00707,559.95,412.95,1463.4,unhealthy
22.6,18.55,0.03,0.07,0.16,0.272,0.093,0.115,warning
21.52,18.65,0.03,0.03,0.16,0.267,0.095,0.115,warning
21.02,16.15,0.02,0.05,0.16,0.267,0.093,0.115,healthy
22.93,18.92,0.04,0.05,0.16,0.272,0.095,0.115,warning
22.67,18.59,0.05,0.02,0.13,0.272,0.093,0.115,warning
22.74,18.62,0.02,0.04,0.16,0.273,0.093,0.115,healthy
22.6,18.55,0.03,0.03,0.17,0.271,0.094,0.115,healthy
949.72,949.72,0.0205078,0.0454102,-2.00121,584.7,454.65,1678.95,unhealthy
949.72,949.72,0.00634766,0.0302734,-1.99047,586.8,455.85,1678.35,unhealthy
